id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
590597,-0.980407381919236,-2.0065820975939146,0.1273883329747482,-0.9818295942527759,0.07860408808878389,-0.3655989312539493,2.3982179975507107,1.5895574658042482,-0.31112469726331754,1.2945021422988239,1.0590203413475692,-0.6947888695342339,-0.8185960655343094,-0.7185019410413876,1.1965689918461486,-0.023023247408015417,2.092014652996091,-0.21561272672269258,0.06294579495305096,1.2114676074505706,-2.2046782722706824,-1.948409997447606,-0.3700784820921314,-0.8598533586204707,1.6991339666290497,1.121228706477243,-0.5715584716976111,0.6083656816429426,-0.4830125593785335,0.47471821060775393,0.37098480158676894,-1.3361499286483163,-0.7013365769002095,-0.8014731877112419,-1.1595322812783018,0.00985754775814009,-1.2146975117871206,0.9852873127464242,-0.7351050495414307,0.33785332803261836,-0.39148259185374135,0.37329332269556503,-0.3402112942876696,0.24516258116154171,-0.29521916472540966,-0.07166730505056032,-0.9105757498416018,0.42040049553430275,-0.3527986339376075,0.5084364374318844,-0.410476899956014,0.6914093810385825,-1.1397358791215202,-0.26522757262918584,1.0969295268625954,-0.3693880921504809,-0.5338796434560044,0.08658122028314587,-0.2776728132620361,-0.7468509988331725,-0.4820119608883924,-0.6401859536263587,-0.774158310490133,-0.4553665772169566,0.45480634456433094,-0.07367676316362869,0.39722401421933534,-0.5472997412519339,0.20256029630843697,-0.4429766332968573,-0.27162986428926056,-1.1522307638900975,-0.058652858544228956,0.18906788902689578,0.3979929687424051,0.9137948498649902,-0.40828290054846533,-2.647298870559147e-16
591286,-1.2606703267163477,-2.0889295292438175,-0.327903838501958,0.5202035761816242,1.1150049904043582,0.8787594767366114,0.14003014016955573,-1.2478237056407686,-0.722745210285522,-0.3582185458927316,-0.5910475119222146,-0.08231721492145098,-0.572644835617047,0.6338738031900127,-1.0992731476743807,-2.2396589927849067,0.6651950030444788,0.31122220658017524,0.3013272888929177,-0.40777951412721525,-0.2663400006018957,1.2225220886920283,0.3272221692676072,2.7282598340483375,-0.5930135246339263,0.7594333116068647,0.7700412303357275,-0.35040623003762134,-0.1712032507012641,0.0536031385552756,-0.367057056175361,0.356625435458411,-0.02362997428698491,0.2216278418844852,-1.6205791162908318,0.7166054686111359,0.26401668684573937,0.9730720465610452,0.05608536163242604,-0.4215812224409854,1.6454873377171968,-0.8804826590341671,-0.24351045770951624,-0.7399281595680413,-0.039485188192915195,0.8397124929205021,-0.8228946440852808,0.22784061012906937,-0.38918816807237583,-1.1679410895304774,1.1128378233787357,-0.5693790426957711,-0.2523463845603617,0.043264172978646126,0.2897575451176868,-0.4774994319880528,-0.4217069032328371,0.6066826857126096,-0.16331036639277796,-0.3138822289259085,-0.6099724349036262,0.337028319508662,-0.6446794665820185,-0.6370527844539144,0.3311810390912001,0.13009981566650042,0.2339720192617756,-0.3217492294757118,0.5181526876997606,-0.020671525597805156,0.430721036764701,0.7086070367542083,-0.20242159119540043,-0.18993631128416055,-0.4933558173610728,-0.04455489004625733,0.227775088500152,-1.1091813726985174e-15
591287,-1.711418279718171,-0.38361841559285653,1.2970826687452757,0.6000526782541276,-0.38813888763142346,3.525831181706408,0.6444540247302022,0.6469501795950288,2.857856301580967,-1.3819652110307403,0.45167799077028514,-1.462560220883904,-0.09448888553998656,0.04809567555453856,0.666447296884732,0.22020361431020863,0.6037620036400873,0.1933697217180168,0.08147141007217185,0.7473385889279212,-0.8848779287891473,-0.949925461942641,-0.15432698223083433,0.25205429951152475,0.9225679675228841,-0.8993994628603187,-0.9994375684515199,-1.533696295185869,0.772634020917208,-0.8218179382294649,1.1575465860317822,0.3569545446571709,0.4715713800382171,0.6099977981346157,0.5496392409566251,-1.2770554129156333,0.14688182666419763,-0.11922034747089527,1.1266187304244186,-0.33046192850219475,0.44373201158696524,1.8313599864349648,0.2654827172720628,-1.3641968951658296,1.3171991360278499,0.4359252185935915,-0.37883364320166946,-0.4521429284705247,0.19242999788489526,0.21450043255951745,-0.22306908857410884,0.6634298049194256,1.9476892518226365,0.6598244625436688,0.43098441241592406,-1.0423557085473758,0.223794326612821,0.7791390020314842,-0.4921633274286696,-0.004006043853596825,0.16433896919296578,0.13026454066568188,-0.5671199231913052,0.36852832275591024,0.4589365149532644,0.10916672894122799,0.20569898595535063,0.8713976774122141,0.4990635061146373,-0.42900208147351654,-0.4537418335539805,-0.22398611451520528,-0.4232523681510808,0.5930429695410897,-0.9354422021177761,-0.007840013891860165,-0.28462187299143726,-1.9115603426535658e-15
591288,-1.2767928008207918,-2.531909688485128,1.372363914782461,-2.0336073829643597,-0.38626411149474565,1.7077812646265316,1.502804516851874,-1.0211569881736942,0.7873551073905553,0.03763003007436579,-0.8848589972091602,-0.27867883644630953,-1.2244370411679373,-0.7954362497792552,-0.3435452592315414,-0.20522870836977086,0.25753307693325084,-0.20604993766958657,0.03413163752642388,-0.8397521165871185,0.236144335106739,1.1130515639958858,-0.5376021769358548,1.6148210769883884,0.8915156655932254,0.2504663702741856,-0.430192746435879,2.223421854388519,0.08919673969948028,-0.9975545476367016,0.8359825630883084,0.3570096322818403,-1.5051015405130301,0.6309265711888444,-1.05961582652515,-0.23252215281168867,-0.327508983447814,-0.3473857287096243,-0.011521117878255825,-0.37869902998153754,0.08807961799262534,0.07263309384149781,0.39486425458449165,-0.570685955430401,0.16807240216654418,-0.04014623695413711,-0.8510139614049792,-0.14801846065545782,-0.4567383109209598,-0.1031019684535795,-0.32206647950643474,0.19408050279609243,-0.5160109881273081,0.5317777750574336,-0.04402242481251113,0.2472414245444077,0.9617399960565086,0.011039228937331544,-0.12393656173673497,-0.3461938569654918,-0.22197864989793387,0.29868339875585687,-0.21147079131365354,0.13072820733777862,0.23322716195042698,-0.4388139882328526,-0.5399742817555303,0.2561902670915048,0.13924063029400296,-0.3759617507323157,-0.4040197044275531,-0.21141057449681327,-0.03953742821150459,0.05285619393833029,-0.12107043036847362,-0.1509899542697982,-0.02599504738977514,-8.615781561945302e-16
591289,-0.20435695398433695,0.8714733993976236,-0.6251395529720782,1.164651276388713,-2.383757364764776,0.34290717370441015,0.12042433954649578,-0.09233723242701732,1.312498764381416,-1.5971678319588571,0.47380623208371886,-0.010596179458318332,0.9940607221269763,-0.3978975896031001,1.9767933252861127,0.1305971810845406,-0.12042505321518837,-0.4606885050232249,0.08676357610911671,1.0644509950745065,-0.6899373297724927,-0.45343274153641183,-0.28846442915957454,1.1147248950214659,0.11067104432474048,-0.116333613029378,-0.38476967770193926,-0.6625224474963847,0.25209414555721205,2.1736507050801195,-1.1588192653825349,-0.26640389906153716,0.06895779609836847,0.3410531553109572,-1.1060902450237249,1.2852508905392472,-0.28093362043872155,2.118455868349719,-0.6633723251108438,-1.3356050910075046,0.5086419208502273,-1.1544065795530016,1.0667172185965546,-1.053346334649328,-0.22477648137415768,-0.11731767919436502,0.040345032042527686,-0.5735238871591446,-0.30557098190102155,0.22181440233189392,0.71197828725668,-1.1072520414404114,0.5438195878434683,-0.10956008424232239,-0.0449685840748537,-0.6048639184149605,1.6772189585931068,0.8185914061317914,-0.126092302042017,0.12947922899638328,-1.3428322329389366,-1.5188852862119822,-0.42199559359678346,-1.4597270733433092,-0.8686310215950799,0.03716640830253147,0.033187637384214486,-0.23757904064264043,-0.33089281430074297,-0.5445892384272907,-0.1020714037799003,0.295168166361743,-0.7486213525300282,-1.180612856125934,0.13133597042659473,-0.5318331561659997,-0.22778804815780035,1.03622502052032e-15
591290,-0.3932653911559411,-2.4218789192157866,0.580637641151538,0.4436430930550411,0.2358945496552005,0.11836300133508071,2.6937267692507194,1.042894683435058,2.2185723683962273,-0.8026040467094478,1.424406846442716,1.4756198162266785,-0.34011727389964114,-1.4887903717225865,1.1044202164440284,-0.3502933257428246,-1.1298095874531404,-0.6119761991279854,0.852484912283373,-2.226149282805089,-0.29778141101903594,-0.3857035401264757,-0.4717480728984494,0.24801021519651764,-0.026951057843280012,0.29211990156267964,0.9431992074077331,0.9151281527008944,0.1234956285998522,0.007525286923257964,-1.4065784211268082,-1.01798476373524,1.326148467009014,-0.8034087594220399,-1.468064679657727,0.1284627872789752,0.9346660115543475,0.15815072949211612,-0.582736658963992,0.29015190972892807,-0.20529438550754237,-0.20136346726511617,0.40694502541819016,0.4236617027479838,0.01576131526481918,-0.03762570332521581,-0.411467355869782,-0.09207312718269531,0.10830988218641437,-0.12530942552674737,0.37163172647805454,0.4036515853314638,0.1812315005756314,-0.03261541108206726,0.08083287788099386,-0.3140747045361641,0.34628690969182935,-0.06895792326556795,0.4863455424610231,-0.029052954611461047,0.675010820838183,-0.5422101069372638,0.0026419128167787806,-0.17728994863124384,0.22086959657925034,-0.5127255460878438,0.3200024362979527,0.1442902261332463,0.01919273934085343,0.3051656889628996,0.13207237904726743,-0.12573406446308322,0.34663138418630696,-0.11498058200709714,-0.006173863412362816,-0.24552969595113353,-0.026218888279401966,-1.921606042319826e-15
591291,-0.4225372738687284,-3.198739147799147,-1.1979208935583994,-1.8246027673257612,0.5687206344384508,0.20950791657568404,0.5189086924671109,-0.4598991776739782,1.8629137595857943,-0.141413885831559,-1.2392431816255274,-1.1922012318217643,-1.0263449307132695,-0.9234805910137056,0.27806630491539863,-0.5892319373359397,-0.9522793799101045,-1.0417262605347601,-0.4829539756408866,0.6148719665359399,-0.3312169709541882,0.6072814153967137,0.1057921040424865,-0.09949368175180644,-0.6347562032791585,0.07088685670264393,-1.2036018796409547,-0.5340418033692146,1.3892102974940215,0.014552237601485862,0.7547921267927116,0.345401072926976,-0.15364396985564416,-0.09205983301722725,0.6161889003383124,0.3448595566086817,0.22039048827608357,-0.7954127555621295,1.0030537686396506,0.20145019677018566,0.07838373401566931,0.8756307169428906,0.44094834748719736,-0.30813428721002434,0.38490225309915704,-0.0009007215394983231,-0.8548937223464323,-0.1895602823156784,0.6175334010381741,-0.21222144330998635,-0.20082979443002597,-0.5860201286957716,-0.07166586836085616,0.3088657915992292,0.8223979498463547,-0.22304966883312116,0.8938744519066281,0.5008177020979611,1.0162196288944543,0.629922748971554,0.02482857891897079,-0.07937718177325227,0.18458495900528205,0.13399723680533654,-0.47955906106564183,0.5021946479703949,1.2789633948049604,0.3378925385205367,0.4998196667226601,-0.06561445528166114,-0.3015463904869621,0.09476597771979813,0.31628861024288035,-0.49665190923109576,0.4014354219465018,-0.4695970466439448,0.08284054529427118,-3.7420180382572835e-16
591292,-1.9530328999133635,-2.0217858713971597,0.13610786544160414,0.014438630262804649,0.9173529978738076,1.5327093568021153,-0.1366475567921787,0.40475035007874755,0.7877623300519689,-0.7553796395020823,0.4790452897067791,-0.4310942265239724,0.616316103841185,-2.0108165645453666,-0.5644225758045267,-0.13747173805442375,2.4519833477725164,-0.39920838925392094,-0.02111711946475261,0.38692543848863925,2.1693363908496237,-1.7325192165579677,-0.23578970585776582,0.19344569448712062,1.1311698197356148,-0.31811836108967906,1.0376362489942013,1.2720037019143027,-0.6734501109552222,0.5742197357115786,1.2285914839412386,0.6381075379459809,0.21420044763435148,-0.5183364280052959,-1.0900291978597416,0.07779984317455484,1.4632797321602045,-0.20902688525300903,0.7767214659227294,0.02541405087866213,0.30246887614110907,0.5319025263092055,-0.7500173466639365,0.48198580129619306,-1.286301651221546,-0.6577305668014714,0.2231305871802,0.12598402119119545,-0.09284777651685666,-0.1687279898878232,-0.24094629634758535,0.17430506707254975,-0.28904835805243645,-0.8828625954296109,0.11301788566816727,-0.5061346162866568,-0.5206467793393382,0.2540809920771197,-0.04129570747788407,1.475876504854307,0.05625087455814764,-0.08194239972767911,0.37443599174464154,-0.3391300681141479,0.7557505094290473,-0.3548673501327547,0.3957528221012003,-1.2029904312291413,0.34038978962485916,0.9984507540600205,-0.02828441717913843,-1.049847675771808,-0.19493238589600057,0.23000028444707626,-0.4831679514045966,0.20023388835721295,-0.04071085885948162,3.047579600134029e-15
591293,0.0037756239047451704,-2.614547063791133,1.5424184962600602,-2.0807683226652056,0.32406618164516926,2.0868412003975023,0.6463821108688729,0.4767431346300482,1.3664523596900124,-0.2684656784783157,0.6591176684110704,1.4247315853577511,-0.8817843511642897,-0.051360221410893366,0.6273798558552259,0.199208417938516,-1.2758291662995338,2.0366463771071666,0.07367732877878111,0.28858003890262396,1.0802165900809755,0.1632416046377164,-0.3149108743712551,0.39072474143931823,-0.7032890041396069,-0.4302989924047236,0.016031514639640115,0.4308817681875837,-1.950536470342254,0.2639159261796259,-1.1024861807891664,-0.37163468264992067,-0.45377653578707194,-0.11580217389682199,-1.4675099465997468,0.31065703890419366,-1.1234595510188494,-1.0010323295753116,-0.24743948027722598,-0.5734954556643056,-0.9606463433470891,-0.7153020144775807,0.6095936457727004,-1.7253719766483515,-0.8327490654081651,0.4276062749108939,0.4392407602789709,-0.044176518131129675,0.3444310795138625,0.16656186056838448,0.4874784785038731,1.5471942748368834,0.42900557755686825,0.14321667719790654,-0.18651212862919206,-1.1541933455965605,0.009664997792928296,0.003519434132346401,-0.0785731704934411,0.03191762586410025,1.2045063610400166,-0.1695217605960841,0.0323280765584689,-0.2575952432777526,-0.3046536363562382,0.0716781381593542,0.45980692565657183,0.2870296514300519,-0.36354334707574887,0.29831653246572837,-0.6265690181524528,0.23307290709413359,-0.06317107409452484,0.4914195366133583,-0.03627471589398527,-0.37063977035617995,-0.4169202072405253,4.83676271251375e-16
591295,-2.4334158972840676,-1.9099630955638376,-0.6368412647623757,-1.744946076276854,-0.5226231791433725,0.10281734209270582,0.5769161577802427,0.5919651648337644,0.22237771365698308,-1.5440252674893638,-0.06800715533244153,0.07236073387023624,0.9027015066598348,-2.863783635994753,0.34357692128277245,-0.7308182499534024,0.48026773130715444,-2.0553819646372444,-0.8779759933845378,-0.01694287770078641,-0.48308027047655977,0.5308158587625696,-1.4712348866119387,0.2718482873983058,0.7993951266439688,-1.2736323331485861,0.29707467201771,-0.01818265333789658,1.5602497500970385,1.0736223021865228,0.22388887860142775,1.1011033270509243,0.5809004958451779,0.20008104726761905,-0.33796806003527147,0.1550890819810866,-0.6078406855345425,-0.37834922766883633,-0.5352610830212782,-0.4521415560119939,-0.2885403866995388,0.2263138090881462,0.1955735496791515,0.05727321939474036,-0.768172396618964,0.4422582708982983,-0.14099410218136182,-0.4360387361280881,0.18904536870638997,-0.15346953347243084,0.2855978480020416,-0.06006217447885799,-0.4691661706079134,-0.7481823292837122,0.004306203699851058,-0.6020997327046866,-0.18492479069923043,-0.07001846046773728,-0.3309715915726966,0.060310221312963756,0.19640458122657087,0.13466778592653184,-0.2974563014298203,0.288997793522228,-0.2726062353350144,-0.10883544536305365,-0.48421363328835304,-0.5917502934554612,0.31584002643923276,-0.11281474188782029,-0.04284631097179273,0.045334427613334075,0.2080234579811179,0.07673985032554703,-0.013644999603002056,-0.3474385927142776,0.13641221651087232,-6.657360121404526e-17
