country	id	cl	X1	X2	X3	X4	X5	X6	village	village_name
ARMENIA	594310	2	8.34877915585e-12	0.999975187967181	1.25707822073e-07	5.49693038912773e-06	1.34749315477846e-05	5.7144547117e-06	ARMENIA1	Gavar
ARMENIA	594311	4	5.90156591093433e-08	0.0853949692037075	0.000646898015672581	0.890626276315836	0.014014979923046	0.0093168175260783	ARMENIA1	Gavar
KAZAKISTAN	594312	4	1.52158311067411e-08	0.000139679821977549	1.806108371142e-06	0.991329988624992	2.98402472333195e-05	0.0084986699815952	KAZAKISTAN0	Alga
KAZAKISTAN	594313	2	0.127771722346143	0.452131712195896	0.293594873053825	0.0016955351515452	0.0192558635822494	0.105550293670341	KAZAKISTAN0	Alga
UZBEKISTAN	594324	4	0.000263063507555111	0.000830960165036885	0.0615658810285811	0.936885258223176	2.93932374589729e-06	0.0004518977519048	UZBEKISTAN1	Bukhara
UZBEKISTAN	594325	3	3.90711428975852e-05	0.00188588450788889	0.99775331557051	4.50693348587019e-06	9.21241310397168e-06	0.0003080094321139	UZBEKISTAN1	Bukhara
UZBEKISTAN	594326	3	8.18948279012751e-06	1.17190802837008e-05	0.999338812918573	1.51131077535718e-08	0.000639112883728603	2.1505215171e-06	UZBEKISTAN1	Bukhara
UZBEKISTAN	594327	3	5.80606932879974e-08	2.6998585941638e-06	0.997906863525105	2.59742331799257e-06	0.0020877457721817	3.53601073e-08	UZBEKISTAN1	Bukhara
UZBEKISTAN	594328	3	0.00174742062776921	0.000507523879825533	0.958486600679095	0.000287609622743837	0.0387462616614066	0.0002245835291597	UZBEKISTAN1	Bukhara
UZBEKISTAN	594329	1	0.999463081680464	2.141828042695e-07	3.3469150308109e-06	1.03464999554e-11	1.0235671344e-10	0.0005333571089973	UZBEKISTAN1	Bukhara
UZBEKISTAN	594330	2	4.42943051502314e-07	0.996417837707795	0.00339676441800917	1.0423715118384e-05	0.000144539251063969	2.99919649624e-05	UZBEKISTAN1	Bukhara
UZBEKISTAN	594331	3	8.33461449101636e-06	5.74021572442e-08	0.999793394910311	3.300444273928e-10	0.000197947676384567	2.650666116e-07	UZBEKISTAN1	Bukhara
UZBEKISTAN	594332	3	2.25831648144487e-05	1.06224246264817e-05	0.998772414714006	9.37044121085143e-08	0.000722063661401598	0.0004722223307395	UZBEKISTAN1	Bukhara
UZBEKISTAN	594333	3	0.00258657489368101	1.364888973695e-07	0.997402205158707	2.767357809e-12	8.45227847264483e-06	2.6311774748e-06	UZBEKISTAN1	Bukhara
UZBEKISTAN	594334	3	2.4957643493337e-07	4.69618919312e-08	0.999306883702523	2.71182066335042e-08	0.000691211540367513	1.5811005764e-06	UZBEKISTAN1	Bukhara
UZBEKISTAN	594667	3	0.00027450314553347	2.4973250360285e-06	0.999206222600911	2.88102990972e-11	3.69406929832934e-06	0.0005130828304106	UZBEKISTAN0	Karshi
UZBEKISTAN	594668	6	0.000394512669303725	2.4400875935353e-06	0.000290163972222876	9.42483686890054e-05	2.881258467693e-07	0.999218346776344	UZBEKISTAN0	Karshi
UZBEKISTAN	594669	3	7.11188893931142e-05	1.83659310675018e-05	0.999872065932012	5.79957511025682e-08	3.39588775235824e-05	4.4323742533e-06	UZBEKISTAN0	Karshi
UZBEKISTAN	594671	1	0.474011869237572	0.000228555907204522	0.0531253229961627	5.26703922824127e-05	1.4646117036657e-05	0.472566935349742	UZBEKISTAN0	Karshi
UZBEKISTAN	594672	1	0.993509082392285	1.8164997689267e-06	0.00645089622596015	3.9007161756544e-09	4.00961383665e-09	3.81969716558e-05	UZBEKISTAN0	Karshi
UZBEKISTAN	594674	4	2.22989062435689e-07	0.000271970364764744	0.000781058125341306	0.994790163111812	0.00377606878550536	0.0003805166235144	UZBEKISTAN0	Karshi
UZBEKISTAN	594677	4	1.15558275816391e-07	4.3416680224959e-05	3.86901383953323e-05	0.999902757632861	1.49557408074873e-05	6.42494353e-08	UZBEKISTAN0	Karshi
UZBEKISTAN	594678	6	0.493457036987999	2.8793944781678e-06	1.61741658258471e-05	1.1455403516079e-08	3.27807247943e-09	0.50652389471822	UZBEKISTAN0	Karshi
UZBEKISTAN	594679	3	0.0044531252826477	0.0163361740909392	0.977799967955736	2.23963056942536e-05	1.21220932608967e-05	0.001376214271722	UZBEKISTAN0	Karshi
UZBEKISTAN	594681	3	0.0487754758442059	6.8906231866921e-06	0.950767356424272	9.1275405219928e-09	2.7313485172635e-05	0.0004229544956224	UZBEKISTAN0	Karshi
UZBEKISTAN	594682	3	1.08892715324164e-05	0.000106915284418265	0.997705376707427	9.03371547768726e-08	1.08605487445887e-05	0.0021658678507226	UZBEKISTAN0	Karshi
UZBEKISTAN	594683	3	0.000255504709368426	2.7816747150083e-06	0.998257579764791	1.34627869698789e-08	8.55838273365684e-05	0.0013985365610018	UZBEKISTAN0	Karshi
UZBEKISTAN	594684	6	0.000361914396393326	0.000436780677020468	0.000140297973949955	0.00950165335632405	2.92478753434851e-06	0.989556428808778	UZBEKISTAN0	Karshi
UZBEKISTAN	594685	3	0.000567054767714908	4.20786770789243e-05	0.999373425177367	7.828531487121e-10	1.72206863050723e-05	2.199086803e-07	UZBEKISTAN0	Karshi
UZBEKISTAN	594690	1	0.988866117438415	4.69185173045944e-05	2.82319652974451e-05	1.502935560967e-10	7.20866756115e-09	0.0110587247200216	UZBEKISTAN0	Karshi
UZBEKISTAN	594691	3	0.0210091363385007	2.52457945074702e-05	0.976041685315647	1.51202458059991e-07	0.00141521046957535	0.0015085708793113	UZBEKISTAN0	Karshi
UZBEKISTAN	594692	3	0.00107528110314026	8.2024337608e-09	0.998622653579267	2.38886574162344e-08	4.0096490697574e-07	0.0003016322615943	UZBEKISTAN0	Karshi
UZBEKISTAN	594696	1	0.998018156955543	0.000133569908597629	0.000239408430205705	7.78938371679e-11	1.29122334048629e-05	0.0015959523943554	UZBEKISTAN0	Karshi
UZBEKISTAN	594698	1	0.821252329972349	1.95019545888924e-05	0.169585849257382	1.85955201944959e-06	1.03055991127382e-05	0.0091301536645476	UZBEKISTAN0	Karshi
UZBEKISTAN	594701	3	0.000227568528186415	6.182742821546e-07	0.999688974451663	3.9902068633e-12	4.74582703369875e-06	7.80929148448e-05	UZBEKISTAN0	Karshi
UZBEKISTAN	594702	6	0.00120743543690897	0.0235340622163752	0.00263916453472465	0.00038478466735774	7.6886834794882e-06	0.972226864461154	UZBEKISTAN0	Karshi
UZBEKISTAN	594703	6	0.00949651402367515	5.88234919662424e-05	0.0563353690080234	1.97184495250793e-06	0.063304732881071	0.870802588750312	UZBEKISTAN0	Karshi
UZBEKISTAN	594706	2	0.000548321720908548	0.921704951108902	0.0771154340604914	3.07082842594334e-06	0.000299020986028914	0.0003292012952428	UZBEKISTAN0	Karshi
UZBEKISTAN	594708	1	0.989310944174969	6.1597555384846e-06	1.08387794686705e-05	1.409010058074e-10	8.20249378007e-09	0.0106720489466294	UZBEKISTAN0	Karshi
ARMENIA	594711	2	3.81427693151035e-06	0.926815145505665	5.905514114677e-07	8.17016992259988e-06	1.49927188496581e-06	0.0731707802241841	ARMENIA5	Martumi
