country	id	cl	X1	X2	X3	X4	X5	X6	X7	village	village_name
UZBEKISTAN	591308	3	1.90631673653216e-05	0.00111926832679196	0.998282603235812	2.86568812237261e-08	0.000197451748038506	7.766361086856e-07	0.00038080822900219	UZBEKISTAN1	Bukhara
UZBEKISTAN	591310	1	0.999839114947579	1.883345283757e-09	0.000143094852256841	2.05264002966e-12	2.0420433231e-12	1.74904270687498e-05	2.9788565522e-07	UZBEKISTAN1	Bukhara
UZBEKISTAN	591311	2	0.00493988023030664	0.821823805693299	0.171611548337499	0.000123269416248491	0.000472226213135049	0.00063353770921123	0.00039573240030028	UZBEKISTAN1	Bukhara
UZBEKISTAN	591312	1	0.998014697019387	9.1637851505e-11	0.000809648547803829	2.47480239373e-12	2.7469929722821e-09	0.000920020648229904	0.00025563094347345	UZBEKISTAN1	Bukhara
UZBEKISTAN	591314	3	1.85806985347744e-05	1.19202625447583e-06	0.999459992101754	3.5593719508479e-10	7.09951764194199e-05	5.944007653318e-07	0.00044864524033457	UZBEKISTAN1	Bukhara
UZBEKISTAN	591316	4	3.2584451288379e-12	1.00135463672993e-07	2.3071941181e-11	0.999999044312887	2.6964991298259e-08	8.261943557791e-07	2.36597166e-09	UZBEKISTAN1	Bukhara
UZBEKISTAN	591317	7	5.00524413450973e-06	8.09939365454745e-06	0.00366604447761089	6.53689570470129e-07	0.000936663092772516	5.16868691979874e-05	0.995331847233059	UZBEKISTAN1	Bukhara
ARMENIA	591319	7	2.86103065747039e-09	2.16052954402983e-05	0.000251362671224947	6.3408205409331e-10	0.00259159948924106	1.289144466e-09	0.997135427759837	ARMENIA0	Chambarak
ARMENIA	591320	2	5.14993575351006e-06	0.993018294350946	0.000854609546800094	6.96142399634999e-06	0.000217897725501373	2.3308480684317e-06	0.00589475616893449	ARMENIA0	Chambarak
ARMENIA	591321	7	0.000417440349337309	3.51357032020673e-06	0.010691693971348	3.82355950251729e-09	1.1001258692929e-05	5.74873588318956e-05	0.98881885966791	ARMENIA0	Chambarak
ARMENIA	591322	7	1.15996737164396e-07	0.00440586238302978	7.6487589136945e-05	4.057119273328e-07	0.00652515973809915	7.3362998571e-09	0.98899196124477	ARMENIA0	Chambarak
ARMENIA	591323	2	2.84813830053833e-06	0.842527655478886	0.000702638042544285	6.01092956413563e-05	0.1286168468497	9.78334288987601e-05	0.027992068766029	ARMENIA0	Chambarak
ARMENIA	591325	7	0.00020843180680763	0.0207938772088008	0.000366095050865367	4.02843773875129e-06	7.97408443299268e-05	0.000208056652643024	0.978339769998814	ARMENIA0	Chambarak
ARMENIA	591327	7	3.8683947983896e-06	7.25626582273925e-05	0.00152853913783736	9.47289233777355e-07	0.0020136993111703	6.7390626836551e-06	0.996373644146049	ARMENIA0	Chambarak
ARMENIA	591328	2	7.46211934496816e-09	0.980514746924341	2.66386564138616e-07	6.91735040168733e-07	0.000406067987758959	7.35670792999455e-05	0.019004652424876	ARMENIA0	Chambarak
ARMENIA	591329	4	3.54805311781774e-10	0.0101802898704661	4.23172093166823e-06	0.988748128998587	1.80797750817721e-05	1.1142086458562e-06	0.00104815507148179	ARMENIA0	Chambarak
ARMENIA	591333	4	3.08419033075599e-11	2.5125730638219e-08	1.2884777259e-11	0.999999836497243	3.47655345988827e-08	9.98993834648e-08	3.66838134e-09	ARMENIA0	Chambarak
ARMENIA	591334	4	1.251921025e-16	9.44999678124646e-07	3.43241718e-12	0.999996399972388	2.65335381312599e-06	1.990973522e-10	1.47159078e-09	ARMENIA0	Chambarak
ARMENIA	591335	2	4.12758731137147e-11	0.999208589541444	2.90378939665185e-07	5.23694945553973e-05	8.69093145730112e-06	4.24104221813e-08	0.00073001720190586	ARMENIA0	Chambarak
ARMENIA	591336	5	1.56604185337844e-10	1.83514881395981e-05	7.03553922189361e-05	4.30198536438835e-07	0.999736526588272	1.17621616151e-08	0.00017432441406721	ARMENIA0	Chambarak
ARMENIA	591337	5	2.4378879269311e-12	1.23703139534578e-05	1.9025271050715e-08	3.51259419914525e-06	0.999970868673279	1.78568148e-11	1.322937300294e-05	ARMENIA0	Chambarak
ARMENIA	591413	2	6.61853759754542e-07	0.999890620769338	1.05367464020603e-06	1.32075504954717e-09	2.06303320547903e-05	1.594693716346e-07	8.687258008084e-05	ARMENIA0	Chambarak
UZBEKISTAN	591415	1	0.999882381623195	2.1477878178719e-08	3.50195134666323e-06	4.29329657394e-12	8.031159191e-12	1.6089292738648e-06	0.00011248600598229	UZBEKISTAN0	Karshi
UZBEKISTAN	591418	3	3.70178783543118e-06	7.0034733005455e-06	0.948578967844596	5.60990793676284e-09	0.0478997209050001	1.15373651813e-08	0.00351058884199516	UZBEKISTAN1	Bukhara
UZBEKISTAN	591419	3	3.74965728449167e-06	0.000138398948150167	0.999340757713771	5.42428811465782e-07	8.11299740115036e-05	9.559413996012e-07	0.0004344653365716	UZBEKISTAN1	Bukhara
GEORGIA	591421	4	3.851168e-19	3.29226052730657e-07	1.146015e-15	0.999995520870978	4.14988685473021e-06	4.430194e-12	1.168322e-11	GEORGIA0	Imereti
GEORGIA	591422	4	5.3775434611e-15	1.92590798963755e-05	8.920388928413e-09	0.998519049126689	0.00146083691129835	7.058578767847e-07	1.4010384513e-07	GEORGIA0	Imereti
GEORGIA	591423	4	3.0794113145e-15	4.16721365761994e-05	9.630087555991e-09	0.981999425861225	0.0179588448181854	8.494548974e-10	4.670446816e-08	GEORGIA0	Imereti
GEORGIA	591429	5	2.92642587699522e-09	3.53619729930686e-07	4.66984049003249e-05	7.89874122709832e-06	0.994489821747289	2.7153726587e-09	0.00545522184505505	GEORGIA0	Imereti
GEORGIA	591430	5	8.32611214463882e-10	0.041738524607362	2.25808230009126e-05	0.00104003210987447	0.957062260977674	3.5999032158e-09	0.00013659704957416	GEORGIA0	Imereti
GEORGIA	591431	4	2.30599163046e-14	5.75492620117932e-05	5.78944888909e-10	0.999930560331045	5.09992463089602e-06	6.7793073997614e-06	1.059594442e-08	GEORGIA0	Imereti
GEORGIA	591433	2	4.89323308404618e-07	0.971559003569119	4.38366132716748e-06	0.0267882914803022	0.00143592743261327	0.000168304172833888	4.360036049587e-05	GEORGIA0	Imereti
GEORGIA	591434	2	4.05120811135615e-09	0.999758508965174	5.10412586216524e-07	0.000219400240384808	2.04163312381066e-05	4.516684220484e-07	7.0833098693e-07	GEORGIA0	Imereti
GEORGIA	591435	7	5.97888736275939e-07	0.00161611198092646	0.000642653551093696	4.72147627722308e-07	0.00174588980742925	2.426399802363e-06	0.995991848224384	GEORGIA0	Imereti
GEORGIA	591436	4	2.54716672e-17	2.98748375255574e-06	2.65283751627e-10	0.99946565171112	0.000531358566550829	2.449484203e-10	1.72834445e-09	GEORGIA0	Imereti
GEORGIA	591437	2	2.3561789549054e-12	0.997604925005596	1.7690034892e-11	0.00238899055803077	5.87487494207376e-06	3.60311209352e-08	1.7351026419e-07	GEORGIA0	Imereti
GEORGIA	591438	4	2.40089577281793e-11	0.169348057931755	1.7354736474212e-08	0.830462487218463	0.000181462258906532	4.0356897145e-08	7.93485523237e-06	GEORGIA0	Imereti
GEORGIA	591439	5	2.0668569614633e-12	2.16082195319614e-05	7.665880713496e-08	0.0356107408462084	0.964363265988726	8.09002900787e-08	4.2273843697e-06	GEORGIA0	Imereti
GEORGIA	591440	7	4.24307636632866e-08	2.25034602640941e-05	0.00216364125183013	4.01921164071762e-09	0.0535637141440665	2.5765529935988e-06	0.94424751814087	GEORGIA0	Imereti
GEORGIA	591442	2	4.16380989091599e-09	0.991533925222962	0.000101332919205228	2.77006805413149e-06	0.00746184078854548	7.11603874964e-08	0.00090005567703526	GEORGIA0	Imereti
GEORGIA	591443	5	2.50433084168859e-11	3.13225130763988e-06	0.000422059584277036	0.000866935012224167	0.998409734711234	2.3948054919e-09	0.00029813602110878	GEORGIA0	Imereti
GEORGIA	591444	5	7.59538675875856e-09	3.01626400051825e-05	7.86600536851139e-07	0.000450531028708739	0.962031502200704	5.9839326999673e-06	0.0374810260019586	GEORGIA0	Imereti
GEORGIA	591445	2	7.23840489374426e-08	0.997022353561628	8.39559577231529e-07	1.91553759277776e-05	0.00274007671677497	9.67642269940566e-05	0.00012073817504933	GEORGIA0	Imereti
GEORGIA	591446	2	3.7017939215766e-11	0.877623459309786	0.00386468061174045	4.93256456839053e-06	0.118472569706387	2.06898275357e-08	3.433708067231e-05	GEORGIA0	Imereti
GEORGIA	591447	5	2.37272227125829e-08	5.93791478848132e-05	5.51646670999416e-05	0.000690950861576162	0.891889093387752	3.95405470553874e-05	0.107265847661409	GEORGIA0	Imereti
GEORGIA	591449	7	1.34760122061453e-07	0.00195667563886826	2.64843713678913e-05	1.26422148378036e-06	0.000623049025056961	4.918937591403e-07	0.997391900089342	GEORGIA0	Imereti
GEORGIA	591450	5	1.0533733826e-14	8.17903947909e-10	1.92328356309575e-06	6.7057721786786e-10	0.999995176709739	6.119528e-13	2.89851759401e-06	GEORGIA0	Imereti
GEORGIA	591451	5	3.08527804057081e-09	2.02858009220429e-05	0.000634877933749232	3.15667567273676e-08	0.997370782768415	2.3425513141e-09	0.00197401650232739	GEORGIA0	Imereti
GEORGIA	591453	5	4.46734939229e-14	7.31462908634663e-06	5.679776510791e-09	7.22671139135034e-09	0.99997220002247	5.113755207e-10	2.047193053571e-05	GEORGIA0	Imereti
AZERBAIJAN	591454	3	0.000701337049541732	1.76825741607873e-05	0.819470743998101	2.36810760666749e-08	1.34711604713716e-06	0.0790479516502292	0.100760913930844	AZERBAIJAN0	Sis
AZERBAIJAN	591455	7	0.00137820251660844	3.93435625903343e-05	0.0135908153967596	1.97085224185659e-08	0.000142014203825815	3.39680803856643e-05	0.984815636531308	AZERBAIJAN0	Sis
ARMENIA	591457	7	3.3547549664137e-10	0.00134319056830799	0.000122368387396843	8.4737984786241e-10	0.00737526532242749	5.99444341e-11	0.991159174479068	ARMENIA0	Chambarak
AZERBAIJAN	591458	3	0.0263196708483949	7.61517572020529e-06	0.969239132259375	5.0720320622852e-10	0.000148225244150372	6.98759247873915e-05	0.00421548004036854	AZERBAIJAN0	Sis
GEORGIA	591460	5	5.194505736835e-13	0.000142385692208609	2.5115132425822e-06	5.61318839115673e-05	0.999776648771089	1.19336884783e-08	2.231020534037e-05	GEORGIA0	Imereti
GEORGIA	591461	2	4.72826462773e-14	0.945914716618707	9.89334276987152e-06	0.00136541882288736	0.0525643723608506	2.46933795125633e-05	0.00012090547522479	GEORGIA0	Imereti
GEORGIA	591462	5	2.17988096226138e-08	0.0222236394561749	9.6682936091836e-06	0.0806938074281485	0.896765503977247	0.00012996814197132	0.00017739090403975	GEORGIA0	Imereti
GEORGIA	591463	5	1.88683653557674e-08	2.39097277313896e-05	0.000708920189411644	2.87929653274031e-07	0.972727752651576	7.7019100092e-09	0.0265391029313528	GEORGIA0	Imereti
GEORGIA	591464	5	2.472391590654e-13	7.9425459641121e-07	1.64195056239406e-05	3.24306078051924e-09	0.999982718444282	7.877694e-13	6.455140149e-08	GEORGIA0	Imereti
GEORGIA	591465	5	4.94407758245341e-09	5.92041065050005e-06	1.74034082962635e-06	1.93546735012344e-08	0.999969987251195	2.2772699753857e-06	2.005042859852e-05	GEORGIA0	Imereti
GEORGIA	591467	2	2.01702831212455e-11	0.998158909696482	1.09817467201343e-06	0.000955701930207262	4.55619768750439e-06	2.48046659067881e-05	0.00085492931487423	GEORGIA0	Imereti
GEORGIA	591468	2	1.4990947920265e-12	0.999388079223253	1.3411963392869e-08	8.9594972605648e-05	0.000510722163356463	8.3610647487e-09	1.158186625801e-05	GEORGIA0	Imereti
GEORGIA	591469	7	3.99233372426911e-06	0.000647517516381853	0.00743006921118497	2.14587209156242e-08	0.00651103176640686	0.000157690700010085	0.985249677013571	GEORGIA0	Imereti
GEORGIA	591470	7	2.88813641821123e-06	9.05542858404097e-05	3.06563115553113e-07	6.3594156172095e-07	0.00507040403275049	2.60694525961423e-05	0.994809141587717	GEORGIA0	Imereti
GEORGIA	591472	5	5.39802056789627e-09	0.000245902236099783	0.000447490124694312	8.28453571184689e-07	0.994277666248863	4.3587890228e-09	0.00502810317996236	GEORGIA0	Imereti
GEORGIA	591473	7	1.14641044984393e-06	0.11985598445567	7.34147129893097e-05	7.41154542574724e-09	0.00110813563932268	4.66144394091228e-05	0.878914696930614	GEORGIA0	Imereti
GEORGIA	591475	5	1.6301993965e-15	0.00197126999338638	1.836276171366e-09	0.000290368636880799	0.997737843184701	6.5806358e-12	5.1634217331e-07	GEORGIA0	Imereti
GEORGIA	591477	2	7.32062308022131e-07	0.999122002813985	1.34465121442405e-07	2.88970887382434e-07	1.65876379205626e-05	0.000139972038620842	0.00072028201115702	GEORGIA0	Imereti
GEORGIA	591479	2	1.07631007876372e-10	0.99865172257027	1.3947928049587e-08	6.08658190167265e-05	1.98687396490425e-06	0.00126569507077944	1.971561041012e-05	GEORGIA0	Imereti
GEORGIA	591480	2	2.17395426639e-14	0.999368959552496	8.058966236915e-09	3.11118757641084e-09	0.000421214164280004	1.2081453462e-09	0.00020981390490274	GEORGIA0	Imereti
GEORGIA	591481	7	4.53224792054619e-06	0.00837827852420597	3.10984162889848e-05	1.23639371948557e-07	0.000136272301839276	2.83040723946e-08	0.991449666566301	GEORGIA0	Imereti
GEORGIA	591482	5	8.9495177788665e-12	0.000581753765631601	7.59191796853593e-07	8.01083615816995e-07	0.999301526230347	3.6774548435e-09	0.00011515604220447	GEORGIA0	Imereti
GEORGIA	591483	2	1.49790240023e-14	0.990922284234525	1.24470150366139e-06	1.00184368755259e-05	0.00902194689828182	1.481947165e-10	4.450558060391e-05	GEORGIA0	Imereti
GEORGIA	591486	2	4.47943077880388e-10	0.999857916489417	3.0592413162003e-08	4.07322178508661e-06	1.43095450237201e-05	6.9051376761e-09	0.00012366279827962	GEORGIA0	Imereti
GEORGIA	591487	2	2.86088617017466e-10	0.995930196630911	5.7945725701738e-07	8.60831672072713e-05	0.00397428489672519	2.4163827646089e-06	6.4391790461e-06	GEORGIA0	Imereti
GEORGIA	591488	2	1.47202862902388e-07	0.936321532905871	0.00101062909907205	0.00129472124378828	0.0183629901634126	1.9556420383087e-06	0.0430080237429552	GEORGIA0	Imereti
GEORGIA	591490	2	1.154461750156e-09	0.999860117451281	2.0604976419649e-08	1.60358331521782e-09	4.65216090743561e-07	7.89418847838e-08	0.00013931502772162	GEORGIA0	Imereti
GEORGIA	591494	2	5.94786930232076e-10	0.998247176295597	1.425429918968e-09	0.000842851861979613	2.56576299243221e-05	0.000127844507815324	0.00075646768446665	GEORGIA0	Imereti
GEORGIA	591495	5	5.11567269174e-14	1.0775169356245e-05	4.2903299290525e-08	4.34447513277598e-05	0.999903286350333	7.150214e-13	4.245082491718e-05	GEORGIA0	Imereti
GEORGIA	591496	5	3.8903726433114e-12	1.92334867951146e-06	7.64796993470247e-05	0.000126281358941251	0.999794802960678	9.37549675e-11	5.1253470863e-07	GEORGIA0	Imereti
GEORGIA	591497	5	1.67007686346399e-11	1.51817261702387e-05	2.03053560402608e-06	5.62264893235625e-08	0.999791811140858	1.75941182e-11	0.00019092033658372	GEORGIA0	Imereti
GEORGIA	591498	2	7.6367599366869e-10	0.999993359689981	2.08689123014456e-07	4.67117623689879e-08	2.33057041570431e-06	1.699122850107e-07	3.88366275684e-06	GEORGIA0	Imereti
GEORGIA	591499	2	2.9600860413933e-12	0.999999543768489	4.9512054584e-11	1.76514360389633e-07	1.96934635840764e-08	2.55566323954e-08	2.3441458283e-07	GEORGIA0	Imereti
GEORGIA	591501	2	2.66971216785028e-10	0.989888126278965	1.44312700539395e-06	0.000199447748351292	0.000285929130825672	1.2122435035e-09	0.00962505223563855	GEORGIA0	Imereti
GEORGIA	591502	2	1.38286973108029e-06	0.971540384216444	0.00575661161274567	6.45724083529717e-08	0.0193752200183497	4.27519797966678e-05	0.00328358473052486	GEORGIA0	Imereti
GEORGIA	591503	7	9.37921103881453e-05	0.0227118012773493	0.00738128360093624	6.25114730196557e-05	0.0169868327514167	1.12651827928627e-05	0.952752513604097	GEORGIA0	Imereti
GEORGIA	591504	2	3.03556704913308e-09	0.956380245681946	3.6544690313249e-06	0.000718065416840856	0.038244040033081	3.92824721519409e-05	0.00461470889138146	GEORGIA0	Imereti
GEORGIA	591505	2	1.02384611809188e-10	0.854351928216114	8.98616252573951e-06	3.33989651955164e-05	0.134962467071402	3.4108366419294e-06	0.0106398086457361	GEORGIA0	Imereti
GEORGIA	591507	7	5.68342932291899e-08	0.00805378411081679	0.000423258224419935	5.64774285838398e-08	0.0349010625972881	3.5261546507e-09	0.956621778229599	GEORGIA0	Imereti
GEORGIA	591508	2	9.05196123574439e-09	0.998519038918117	7.9794179966428e-08	3.56674639096167e-08	2.19239083588041e-06	7.0865501857e-08	0.0014785733119402	GEORGIA0	Imereti
GEORGIA	591509	2	5.92170224505885e-11	0.999633013757692	4.5551832830523e-08	0.000141008598788579	0.000221164991961743	4.698140205e-10	4.76657069418e-06	GEORGIA0	Imereti
ARMENIA	594206	2	2.06811959574942e-11	0.999130726134049	1.07706692538837e-07	3.63504494199419e-08	0.000155330899349156	4.4359161887948e-06	0.00070936297259038	ARMENIA1	Gavar
ARMENIA	594207	7	1.13402134359148e-06	0.00115956032994784	0.0259117613439572	2.82278171344274e-07	0.355782610111644	6.99636558636733e-05	0.617074688259073	ARMENIA1	Gavar
ARMENIA	594210	5	1.63745115766657e-08	0.00881353515176957	1.57941604926875e-05	0.00167153978376599	0.983715875614193	2.2053113197721e-06	0.00578103360394771	ARMENIA1	Gavar
ARMENIA	594213	5	5.96542464043415e-07	0.406293267889719	0.125927897076951	2.42691792244927e-05	0.450174298329409	6.8904332046309e-06	0.0175727805490272	ARMENIA2	Yegvard
ARMENIA	594216	7	3.7618407666333e-07	0.000137461665898078	5.94224589243734e-06	1.09427125802142e-07	0.000459323227192566	9.45489566694e-07	0.999395841760248	ARMENIA2	Yegvard
ARMENIA	594217	5	1.93577363472e-13	0.00011735212819628	3.44949371467435e-07	3.2537316362572e-09	0.99980812079368	4.65965833e-11	7.417882822997e-05	ARMENIA2	Yegvard
ARMENIA	594218	2	1.50886975102513e-07	0.966918005524648	0.000290775810038555	4.68207846471882e-05	0.000194265519030691	0.000141457832824987	0.0324085236418355	ARMENIA2	Yegvard
ARMENIA	594219	7	7.37599115805014e-05	2.66906560790248e-05	0.0428894354307149	2.58670906924156e-05	5.42595537619286e-05	3.33214654396599e-05	0.956896665891732	ARMENIA2	Yegvard
ARMENIA	594221	2	9.34366038034356e-08	0.998664624844896	8.1741774807654e-05	1.86488679224219e-06	0.000488170390530593	1.75208010490238e-05	0.00074598386532043	ARMENIA2	Yegvard
ARMENIA	594222	7	6.24246611250282e-07	0.000125248462474704	4.89576770162052e-05	2.97309166484981e-09	1.85178988616637e-06	1.2826448994632e-05	0.999810488401925	ARMENIA2	Yegvard
ARMENIA	594223	5	2.436729702497e-13	1.51875709275402e-05	2.54012142117452e-07	1.43893941318669e-05	0.999491202043947	1.20306453e-11	0.00047896696657669	ARMENIA2	Yegvard
ARMENIA	594225	7	2.15371971894364e-09	0.000401155054109512	9.21438942147844e-07	3.09356252320295e-09	1.55268835799872e-05	2.103305632197e-07	0.999582181045523	ARMENIA2	Yegvard
ARMENIA	594226	5	6.94910679794369e-10	7.13720787103819e-05	0.000830671714773972	1.1833631153363e-07	0.99288029964051	5.7026759519e-09	0.00621753183210806	ARMENIA2	Yegvard
ARMENIA	594227	5	2.0233795583007e-09	0.01109928981254	0.000477160055730822	0.00311806337207612	0.983572171742879	2.478886427388e-07	0.00173306510475198	ARMENIA2	Yegvard
ARMENIA	594228	2	2.29242361511566e-09	0.999997812359321	6.6609937593683e-08	7.07453912008643e-08	3.91614880403749e-07	7.0292357901e-08	1.58608568857e-06	ARMENIA2	Yegvard
ARMENIA	594229	2	1.541592396009e-12	0.999999535372584	8.56650355119e-10	8.94898443452267e-09	1.43107016466942e-07	6.275714007e-10	3.1108565141e-07	ARMENIA2	Yegvard
ARMENIA	594230	2	3.57586903443408e-07	0.82968715531275	1.56582563658607e-05	0.0772954131298121	0.0292011614089189	0.0133928783677721	0.0504073759374779	ARMENIA2	Yegvard
ARMENIA	594231	2	1.27616169736439e-09	0.99947227321159	1.24296483868941e-05	2.5909712099587e-09	5.37168828718523e-05	1.660529116442e-07	0.00046141033710688	ARMENIA2	Yegvard
ARMENIA	594232	7	2.86160352841601e-07	3.16486434436704e-06	5.38053114840871e-05	4.15982690563693e-08	0.000242803195290659	3.974539157e-10	0.999699898472805	ARMENIA2	Yegvard
ARMENIA	594233	2	4.39334209498451e-07	0.999827605739288	1.7363714083662e-08	8.76825466445703e-05	1.77708974666823e-07	1.68406054943532e-05	6.723670167451e-05	ARMENIA2	Yegvard
ARMENIA	594235	7	3.09192785496056e-08	5.48016741099353e-05	0.000177603610386647	3.8811515283446e-10	0.00105064202714621	1.7258093489986e-06	0.998715195571615	ARMENIA2	Yegvard
ARMENIA	594237	4	5.4057095699552e-12	0.000225369123163806	5.48068498982669e-07	0.999720883517471	5.22007639270528e-05	9.581444466544e-07	4.037708615e-08	ARMENIA2	Yegvard
ARMENIA	594238	6	0.0114813953839479	0.00136016753839079	2.37466818462473e-05	5.06246037878696e-06	0.000141815585967561	0.850963948239129	0.136023864110339	ARMENIA2	Yegvard
ARMENIA	594243	4	1.0360191836e-13	3.5001500494676e-07	4.121434976e-12	0.999999586219192	1.72456473727402e-08	8.7663338905e-09	3.774959638e-08	ARMENIA3	Deprabak
ARMENIA	594250	7	3.89411648448321e-09	3.21574367467749e-06	7.00300482662265e-05	0.000406636719804129	0.00229200158960569	4.934362532484e-07	0.99722761856828	ARMENIA3	Deprabak
ARMENIA	594253	7	2.42929882676786e-07	0.20565130302259	0.000462322742487593	7.68114660014338e-05	0.0256914236990209	8.006449037747e-07	0.768117095495113	ARMENIA3	Deprabak
ARMENIA	594255	7	1.40473550442906e-09	0.000244392964954824	1.64851776100445e-05	1.55758264501418e-05	0.00081641871782551	2.2959663354063e-06	0.998904829942089	ARMENIA3	Deprabak
ARMENIA	594261	2	1.3687780150473e-12	0.864845302288186	6.6193795352e-11	0.135121721918133	2.03264155023363e-05	1.02522298199241e-05	2.39708079587e-06	ARMENIA3	Deprabak
ARMENIA	594262	4	1.47948038337429e-08	0.00092947238948012	1.099045922441e-08	0.998967253521338	1.97868595447917e-05	6.61100685518e-07	8.280034368841e-05	ARMENIA3	Deprabak
ARMENIA	594265	6	3.18949871164195e-09	1.45412540538628e-07	6.1641852231e-11	2.4260208362897e-06	4.155774797573e-10	0.999996892848024	5.3205188154e-07	ARMENIA3	Deprabak
ARMENIA	594269	4	3.43459267e-17	2.1864194784544e-08	1.49916114e-13	0.999998067661485	2.15060263550587e-07	1.6945675211879e-06	8.46385e-10	ARMENIA4	Yerevan
ARMENIA	594273	5	1.39238861914216e-09	0.00406659132226233	0.000157126699558278	2.98606692389698e-05	0.993455929652575	6.869014838541e-06	0.00228362124913829	ARMENIA4	Yerevan
ARMENIA	594274	5	1.9354590028517e-10	0.00791959973992698	2.40060387080782e-06	5.80649121122633e-06	0.991669406669727	1.9952459035e-09	0.00040278430647177	ARMENIA4	Yerevan
ARMENIA	594275	6	1.92215671161933e-09	0.0946362888998274	3.7042421863204e-08	0.239586351592181	1.92778177836569e-06	0.664730409335163	0.00104498342647248	ARMENIA1	Gavar
ARMENIA	594276	5	5.5556105348235e-12	0.0020172938804054	1.10190545056373e-06	9.92324660354793e-07	0.997411879747944	3.346954845e-10	0.00056873180128863	ARMENIA1	Gavar
ARMENIA	594277	2	3.95550507888341e-11	0.998166019635681	1.10990779520906e-05	1.56120585879081e-05	5.6787934857189e-05	2.91776653996372e-05	0.00172130358796761	ARMENIA1	Gavar
ARMENIA	594278	6	7.73136212450501e-07	0.00400165184790796	1.84050587634413e-06	5.1172126453255e-06	5.08553405013449e-07	0.995614876620354	0.0003752321235993	ARMENIA1	Gavar
ARMENIA	594279	5	2.3442511062453e-10	0.000568222768092798	1.37776045455014e-05	1.66273531395188e-05	0.972294715701221	3.9036843092e-09	0.0271066524348918	ARMENIA1	Gavar
ARMENIA	594280	7	9.19887727414895e-07	0.210513998908271	7.62552730574367e-06	0.000105362188673381	6.9237655284499e-05	9.23653357312083e-05	0.789210490497007	ARMENIA1	Gavar
ARMENIA	594281	7	4.0577613064545e-07	0.0330569464428864	2.10955472632822e-05	0.000141545758107286	0.000154189226443877	2.70064078553542e-05	0.966598810841313	ARMENIA1	Gavar
ARMENIA	594282	7	8.83220280852411e-08	0.0208054282116087	9.85418167593446e-07	3.67883319533108e-05	3.13910797878703e-06	0.00126845242078814	0.977885118187475	ARMENIA1	Gavar
ARMENIA	594283	2	2.068924647314e-08	0.51053709527864	6.91168220398928e-07	0.000314037024596744	7.09287244241018e-05	1.259384858e-08	0.489077214521024	ARMENIA1	Gavar
KAZAKISTAN	594285	3	0.299888325198659	2.78866977695e-10	0.699418478738013	1.0282558596366e-10	5.2271170135364e-06	2.64489170729588e-05	0.0006615196475486	KAZAKISTAN0	Alga
KAZAKISTAN	594286	1	0.895820233015328	3.9600179889426e-08	0.0338449318299606	7.32020745333153e-06	1.81271703609342e-08	0.0703273343040817	1.2291582638e-07	KAZAKISTAN0	Alga
KAZAKISTAN	594287	1	0.997518509427868	5.20055513e-12	0.00248074080066048	1.3662144685e-13	3.4263588704e-12	5.440201993408e-07	2.0574250901e-07	KAZAKISTAN0	Alga
KAZAKISTAN	594289	3	2.60811576724417e-08	0.000256780862506813	0.994846256050107	5.26963505508581e-08	0.000473551365635448	4.767787293577e-07	0.00442285616551338	KAZAKISTAN0	Alga
KAZAKISTAN	594291	6	0.000527528761770746	3.29549152316e-09	7.36766891775081e-05	5.43642768685e-11	1.781480831111e-10	0.999398781234779	9.78626869e-09	KAZAKISTAN0	Alga
KAZAKISTAN	594292	6	0.000264959714108996	5.8866209171193e-08	3.80035345190968e-05	3.68482857471015e-06	1.0351980823482e-09	0.999689776785948	3.51523544218e-06	KAZAKISTAN0	Alga
KAZAKISTAN	594295	3	8.84031764903459e-10	0.000192569444117108	0.581520622123902	5.33608637666744e-06	0.415861570707048	4.87790624391e-08	0.00241985197546245	KAZAKISTAN0	Alga
KAZAKISTAN	594296	3	3.05445797015022e-05	1.97471472118708e-07	0.99994276426604	3.28591133620896e-07	4.55968742011562e-06	1.0158838458874e-05	1.144656577398e-05	KAZAKISTAN0	Alga
KAZAKISTAN	594297	1	0.997371069242821	2.8070547e-13	0.00244775711119436	7.3520750737e-13	4.25354185925e-11	0.000179253909425815	1.91969300709e-06	KAZAKISTAN0	Alga
KAZAKISTAN	594298	3	0.000300556045822827	3.3764587511e-11	0.999697904227148	5.801988494e-14	6.908811510822e-09	6.2540024051e-09	1.52653039287e-06	KAZAKISTAN0	Alga
KAZAKISTAN	594299	7	0.00185847244251497	0.000232046039446853	0.0185938103330968	6.63970281777292e-07	1.98045532607046e-05	0.000511828509214756	0.978783374152184	KAZAKISTAN0	Alga
KAZAKISTAN	594300	3	1.87590708327021e-06	6.75902850755297e-06	0.975416981597835	9.85570691570318e-06	0.0241878981644751	1.1756237061e-08	0.00037661783894653	KAZAKISTAN0	Alga
KAZAKISTAN	594301	3	0.047466922745248	5.06337769129e-10	0.937641689605992	6.0822017648e-13	8.64845433053786e-06	4.2673613522104e-06	0.0148784713261311	KAZAKISTAN0	Alga
KAZAKISTAN	594304	3	1.71741158401921e-05	3.25388250705987e-07	0.999970745339232	1.25151607878482e-09	4.2100420597309e-06	5.4031707206002e-06	2.14069238106e-06	KAZAKISTAN0	Alga
KAZAKISTAN	594306	4	6.76420787609635e-07	7.75560048451522e-06	5.87757365544675e-07	0.999812452377786	0.000159808466220572	3.523555818708e-07	1.836702177341e-05	KAZAKISTAN0	Alga
